timestamp,open,high,low,close,volume
2017-07-05 00:00:00+00:00,,,,,
2017-07-06 00:00:00+00:00,,,,,
2017-07-07 00:00:00+00:00,,,,,
2017-07-08 00:00:00+00:00,,,,,
2017-07-09 00:00:00+00:00,,,,,
2017-07-10 00:00:00+00:00,,,,,
2017-07-11 00:00:00+00:00,,,,,
2017-07-12 00:00:00+00:00,,,,,
2017-07-13 00:00:00+00:00,,,,,
2017-07-14 00:00:00+00:00,,,,,
2017-07-15 00:00:00+00:00,0.0767791157006139,0.0767791157006139,0.0767791157006139,0.0767791157006139,
2017-07-16 00:00:00+00:00,0.0748068998775405,0.0748068998775405,0.0748068998775405,0.0748068998775405,
2017-07-17 00:00:00+00:00,0.0905459064765366,0.0905459064765366,0.0905459064765366,0.0905459064765366,
2017-07-18 00:00:00+00:00,0.0931018345592477,0.0931018345592477,0.0931018345592477,0.0931018345592477,
2017-07-19 00:00:00+00:00,0.107892467214453,0.107892467214453,0.107892467214453,0.107892467214453,
2017-07-20 00:00:00+00:00,0.117712887816686,0.117712887816686,0.117712887816686,0.117712887816686,
2017-07-21 00:00:00+00:00,0.111229256337883,0.111229256337883,0.111229256337883,0.111229256337883,
2017-07-22 00:00:00+00:00,0.118295476786714,0.118295476786714,0.118295476786714,0.118295476786714,
2017-07-23 00:00:00+00:00,0.119610302038168,0.119610302038168,0.119610302038168,0.119610302038168,
2017-07-24 00:00:00+00:00,0.116067795261206,0.116067795261206,0.116067795261206,0.116067795261206,
2017-07-25 00:00:00+00:00,0.105959495326113,0.105959495326113,0.105959495326113,0.105959495326113,
2017-07-26 00:00:00+00:00,0.105023201797681,0.105023201797681,0.105023201797681,0.105023201797681,
2017-07-27 00:00:00+00:00,0.108058008512914,0.108058008512914,0.108058008512914,0.108058008512914,
2017-07-28 00:00:00+00:00,0.10469272618222,0.10469272618222,0.10469272618222,0.10469272618222,
2017-07-29 00:00:00+00:00,0.107387331714876,0.107387331714876,0.107387331714876,0.107387331714876,
2017-07-30 00:00:00+00:00,0.107187146057675,0.107187146057675,0.107187146057675,0.107187146057675,
2017-07-31 00:00:00+00:00,0.104481944240807,0.104481944240807,0.104481944240807,0.104481944240807,
2017-08-01 00:00:00+00:00,0.0998116030478161,0.0998116030478161,0.0998116030478161,0.0998116030478161,
2017-08-02 00:00:00+00:00,0.100226835914047,0.100226835914047,0.100226835914047,0.100226835914047,
2017-08-03 00:00:00+00:00,0.106779190151802,0.106779190151802,0.106779190151802,0.106779190151802,
2017-08-04 00:00:00+00:00,0.107628972781117,0.107628972781117,0.107628972781117,0.107628972781117,
2017-08-05 00:00:00+00:00,0.128035726997257,0.128035726997257,0.128035726997257,0.128035726997257,
2017-08-06 00:00:00+00:00,0.131355002925659,0.131355002925659,0.131355002925659,0.131355002925659,
2017-08-07 00:00:00+00:00,0.149458875362106,0.149458875362106,0.149458875362106,0.149458875362106,
2017-08-08 00:00:00+00:00,0.224924464783898,0.224924464783898,0.224924464783898,0.224924464783898,
2017-08-09 00:00:00+00:00,0.243489750346407,0.243489750346407,0.243489750346407,0.243489750346407,
2017-08-10 00:00:00+00:00,0.349746311546081,0.349746311546081,0.349746311546081,0.349746311546081,
2017-08-11 00:00:00+00:00,0.399895315058952,0.399895315058952,0.399895315058952,0.399895315058952,
2017-08-12 00:00:00+00:00,0.446133480251272,0.446133480251272,0.446133480251272,0.446133480251272,
2017-08-13 00:00:00+00:00,0.885544677037747,0.885544677037747,0.885544677037747,0.885544677037747,
2017-08-14 00:00:00+00:00,1.29961108016914,1.29961108016914,1.29961108016914,1.29961108016914,
2017-08-15 00:00:00+00:00,1.12328621983544,1.12328621983544,1.12328621983544,1.12328621983544,
2017-08-16 00:00:00+00:00,1.43242694735856,1.43242694735856,1.43242694735856,1.43242694735856,
2017-08-17 00:00:00+00:00,1.98695416995694,1.98695416995694,1.98695416995694,1.98695416995694,
2017-08-18 00:00:00+00:00,2.30702705019933,2.30702705019933,2.30702705019933,2.30702705019933,
2017-08-19 00:00:00+00:00,2.15388556197966,2.15388556197966,2.15388556197966,2.15388556197966,
2017-08-20 00:00:00+00:00,2.58597470315812,2.58597470315812,2.58597470315812,2.58597470315812,
2017-08-21 00:00:00+00:00,2.70366320592101,2.70366320592101,2.70366320592101,2.70366320592101,
2017-08-22 00:00:00+00:00,2.52423907140027,2.52423907140027,2.52423907140027,2.52423907140027,
2017-08-23 00:00:00+00:00,2.5798214280938,2.5798214280938,2.5798214280938,2.5798214280938,
2017-08-24 00:00:00+00:00,2.37175997933067,2.37175997933067,2.37175997933067,2.37175997933067,
2017-08-25 00:00:00+00:00,2.50551018443714,2.50551018443714,2.50551018443714,2.50551018443714,
2017-08-26 00:00:00+00:00,2.16321399581821,2.16321399581821,2.16321399581821,2.16321399581821,
2017-08-27 00:00:00+00:00,2.02926183765034,2.02926183765034,2.02926183765034,2.02926183765034,
2017-08-28 00:00:00+00:00,2.05874234854815,2.05874234854815,2.05874234854815,2.05874234854815,
2017-08-29 00:00:00+00:00,2.24378372456554,2.24378372456554,2.24378372456554,2.24378372456554,
2017-08-30 00:00:00+00:00,2.32508144328345,2.32508144328345,2.32508144328345,2.32508144328345,
2017-08-31 00:00:00+00:00,2.20584364760539,2.20584364760539,2.20584364760539,2.20584364760539,
2017-09-01 00:00:00+00:00,2.32302168840466,2.32302168840466,2.32302168840466,2.32302168840466,
2017-09-02 00:00:00+00:00,1.91239039891382,1.91239039891382,1.91239039891382,1.91239039891382,
2017-09-03 00:00:00+00:00,1.57256509635979,1.57256509635979,1.57256509635979,1.57256509635979,
2017-09-04 00:00:00+00:00,1.0881190722892,1.0881190722892,1.0881190722892,1.0881190722892,
2017-09-05 00:00:00+00:00,0.981143261504752,0.981143261504752,0.981143261504752,0.981143261504752,
2017-09-06 00:00:00+00:00,1.05081042453731,1.05081042453731,1.05081042453731,1.05081042453731,
2017-09-07 00:00:00+00:00,1.34836583693012,1.34836583693012,1.34836583693012,1.34836583693012,
2017-09-08 00:00:00+00:00,1.02070411026695,1.02070411026695,1.02070411026695,1.02070411026695,
2017-09-09 00:00:00+00:00,0.999501042698436,0.999501042698436,0.999501042698436,0.999501042698436,
2017-09-10 00:00:00+00:00,0.946065764072606,0.946065764072606,0.946065764072606,0.946065764072606,
2017-09-11 00:00:00+00:00,1.02417865405463,1.02417865405463,1.02417865405463,1.02417865405463,
2017-09-12 00:00:00+00:00,1.02430536296079,1.02430536296079,1.02430536296079,1.02430536296079,
2017-09-13 00:00:00+00:00,0.940222852243454,0.940222852243454,0.940222852243454,0.940222852243454,
2017-09-14 00:00:00+00:00,0.694180259770432,0.694180259770432,0.694180259770432,0.694180259770432,
2017-09-15 00:00:00+00:00,0.803083429892951,0.803083429892951,0.803083429892951,0.803083429892951,
2017-09-16 00:00:00+00:00,0.805982916842176,0.805982916842176,0.805982916842176,0.805982916842176,
2017-09-17 00:00:00+00:00,0.789694109139838,0.789694109139838,0.789694109139838,0.789694109139838,
2017-09-18 00:00:00+00:00,0.898443610978095,0.898443610978095,0.898443610978095,0.898443610978095,
2017-09-19 00:00:00+00:00,0.796902090049434,0.796902090049434,0.796902090049434,0.796902090049434,
2017-09-20 00:00:00+00:00,0.75468791368169,0.75468791368169,0.75468791368169,0.75468791368169,
2017-09-21 00:00:00+00:00,0.694988619570132,0.694988619570132,0.694988619570132,0.694988619570132,
2017-09-22 00:00:00+00:00,0.718046853061765,0.718046853061765,0.718046853061765,0.718046853061765,
2017-09-23 00:00:00+00:00,0.766876774776168,0.766876774776168,0.766876774776168,0.766876774776168,
2017-09-24 00:00:00+00:00,0.783102939498572,0.783102939498572,0.783102939498572,0.783102939498572,
2017-09-25 00:00:00+00:00,0.917941949115554,0.917941949115554,0.917941949115554,0.917941949115554,
2017-09-26 00:00:00+00:00,0.865193090930621,0.865193090930621,0.865193090930621,0.865193090930621,
2017-09-27 00:00:00+00:00,1.14112637599561,1.14112637599561,1.14112637599561,1.14112637599561,
2017-09-28 00:00:00+00:00,1.37006702681767,1.37006702681767,1.37006702681767,1.37006702681767,
2017-09-29 00:00:00+00:00,1.26639849607148,1.26639849607148,1.26639849607148,1.26639849607148,
2017-09-30 00:00:00+00:00,1.28537618240372,1.28537618240372,1.28537618240372,1.28537618240372,
2017-10-01 00:00:00+00:00,1.52140964994979,1.52140964994979,1.52140964994979,1.52140964994979,
2017-10-02 00:00:00+00:00,1.96579086697007,1.96579086697007,1.96579086697007,1.96579086697007,
2017-10-03 00:00:00+00:00,1.78828219981027,1.78828219981027,1.78828219981027,1.78828219981027,
2017-10-04 00:00:00+00:00,1.61326492081245,1.61326492081245,1.61326492081245,1.61326492081245,
2017-10-05 00:00:00+00:00,1.68131178639527,1.68131178639527,1.68131178639527,1.68131178639527,
2017-10-06 00:00:00+00:00,1.58233029049233,1.58233029049233,1.58233029049233,1.58233029049233,
2017-10-07 00:00:00+00:00,1.5732812396476,1.5732812396476,1.5732812396476,1.5732812396476,
2017-10-08 00:00:00+00:00,1.26014525377218,1.26014525377218,1.26014525377218,1.26014525377218,
2017-10-09 00:00:00+00:00,1.39763345152377,1.39763345152377,1.39763345152377,1.39763345152377,
2017-10-10 00:00:00+00:00,1.39596380947734,1.39596380947734,1.39596380947734,1.39596380947734,
2017-10-11 00:00:00+00:00,1.43111538355651,1.43111538355651,1.43111538355651,1.43111538355651,
2017-10-12 00:00:00+00:00,1.34782814041346,1.34782814041346,1.34782814041346,1.34782814041346,
2017-10-13 00:00:00+00:00,1.43976157737272,1.43976157737272,1.43976157737272,1.43976157737272,
2017-10-14 00:00:00+00:00,1.49725107531645,1.49725107531645,1.49725107531645,1.49725107531645,
2017-10-15 00:00:00+00:00,1.5500844153201,1.5500844153201,1.5500844153201,1.5500844153201,
